Target lang, Source lang,Transfer lang,BLEU,Rank,BLEU level,Overlap word-level,Overlap subword-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC,GENETIC_2,SYNTACTIC_2,FEATURAL_2,PHONOLOGICAL_2,INVENTORY_2,GEOGRAPHIC_2
eng,eus,ell,0.1009,6,48,0.0018448051128957656,0.014378679888441276,134327.0,5182.0,25.92184484754921,0.07802984301506978,0.3089201877934272,0.5586231946924398,1.0,0.57,0.5,0.2952,0.5648,0.1,1.0,0.6066,0.5956,0.3498,0.6205,0.054000000000000006
eng,eus,ben,0.0374,46,8,0.00034793779942724086,0.005674378000872981,4649.0,5182.0,0.8971439598610575,0.2354568046388585,0.3089201877934272,0.0565521693351826,1.0,0.6,0.6,0.2163,0.5514,0.4,1.0,0.6066,0.5956,0.3498,0.6205,0.054000000000000006
eng,eus,jpn,0.078,35,19,0.0002486543654589248,0.010141145771557348,204091.0,5182.0,39.384600540331924,0.8502871415102725,0.3089201877934272,3.0710784000157862,1.0,0.6,0.6,0.5,0.57,0.5,1.0,0.6066,0.5956,0.3498,0.6205,0.054000000000000006
eng,eus,msa,0.0419,43,11,0.006928833184491732,0.04377819050145927,5220.0,5182.0,1.0073330760324202,0.1694119212346993,0.3089201877934272,0.2039422961367809,1.0,0.53,0.6,0.6409999999999999,0.669,1.0,1.0,0.6066,0.5956,0.3498,0.6205,0.054000000000000006
eng,eus,nld,0.0969,15,39,0.004112759458304229,0.03932409765794869,183767.0,5182.0,35.46256271709765,0.058215454890481126,0.3089201877934272,0.6586163159017994,1.0,0.64,0.6,0.6409999999999999,0.5776,0.1,1.0,0.6066,0.5956,0.3498,0.6205,0.054000000000000006
eng,eus,hrv,0.0954,21,33,0.003923582873204069,0.035290462876669766,122091.0,5182.0,23.560594365110003,0.10575350768810632,0.3089201877934272,0.4325261679933557,1.0,0.9,0.7,0.6409999999999999,0.4627,0.1,1.0,0.6066,0.5956,0.3498,0.6205,0.054000000000000006
eng,eus,heb,0.1036,5,49,0.000717297008330119,0.011960988775072071,211820.0,5182.0,40.87610961018912,0.09747334903618313,0.3089201877934272,0.4685002347616382,1.0,0.52,0.6,0.6409999999999999,0.6169,0.2,1.0,0.6066,0.5956,0.3498,0.6205,0.054000000000000006
eng,eus,mon,0.0729,37,17,0.002091287114266955,0.01317679385499282,7607.0,5182.0,1.467966036279429,0.2306787779407957,0.3089201877934272,0.06414765055047053,1.0,0.53,0.6,0.6409999999999999,0.669,1.0,1.0,0.6066,0.5956,0.3498,0.6205,0.054000000000000006
eng,eus,hin,0.0872,33,21,0.0021512105448429613,0.013373141755302608,18798.0,5182.0,3.6275569278270936,0.09039212919907057,0.3089201877934272,0.5004052237042478,1.0,0.49,0.5,0.2952,0.5327,0.4,1.0,0.6066,0.5956,0.3498,0.6205,0.054000000000000006
eng,slk,eus,0.2511,27,27,0.003384966574270341,0.031499003984063745,5182.0,61470.0,0.08430128517976249,0.3089201877934272,0.15189814404199045,1.0686028211995529,1.0,0.53,0.6,0.6409999999999999,0.669,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,mya,0.2466,39,15,0.0046518754335862856,0.019435503837583558,21497.0,61470.0,0.34971530828046193,0.5593295152337758,0.15189814404199045,7.194555979111676,1.0,0.61,0.6,0.5228,0.624,0.4,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,kor,0.2485,35,19,0.0031184711219185623,0.016812137543201922,205640.0,61470.0,3.3453717260452254,0.15493566828721153,0.15189814404199045,0.0003998845005104362,1.0,0.57,0.6,0.6409999999999999,0.6737,0.4,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,lit,0.2434,47,7,0.011292434690359369,0.04212158808933002,41919.0,61470.0,0.6819424109321619,0.2006074442648472,0.15189814404199045,0.10282976558005726,0.5,0.61,0.6,0.6409999999999999,0.6506,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,ara,0.2543,20,34,0.002981368711033783,0.013968176849265152,214111.0,61470.0,3.4831787863998698,0.09793782780711062,0.15189814404199045,0.12619554902060706,1.0,0.0,0.0,0.0002,0.0,1.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,ces,0.2752,1,53,0.09244121633847707,0.15582806887154713,103094.0,61470.0,1.6771433219456646,0.12407758730349787,0.15189814404199045,0.033544915212252516,0.2857,0.66,0.7,0.0002,0.6784,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,epo,0.2438,46,8,0.005128635744136626,0.03297045101088647,6536.0,61470.0,0.10632829022287296,0.2440067115636564,0.15189814404199045,0.367701262798611,1.0,0.74,0.9,0.0002,0.0,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,fin,0.2407,51,3,0.008513328516560824,0.03410361535594484,24222.0,61470.0,0.3940458760370913,0.2896986479145289,0.15189814404199045,0.8229940135796201,1.0,0.57,0.6,0.5687,0.6506,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,sqi,0.2517,25,29,0.017317623774623498,0.04668777550133482,44525.0,61470.0,0.724337074995933,0.11929309320584595,0.15189814404199045,0.04607494530626174,1.0,0.0,0.0,0.0002,0.0,1.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,vie,0.259,11,43,0.031012029577309343,0.0449882585588926,171995.0,61470.0,2.798031560110623,0.01703206375296993,0.15189814404199045,0.788316353363688,1.0,0.66,0.6,0.5456,0.6153,0.4,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,fra,0.2609,6,48,0.022334812944655214,0.042842991579990095,192304.0,61470.0,3.1284203676590208,0.045360873894685384,0.15189814404199045,0.4919242067154382,0.9375,0.57,0.6,0.5456,0.6025,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,est,0.2492,31,23,0.006772949880170887,0.030785496610485723,10738.0,61470.0,0.1746868391085082,0.2789245014245014,0.15189814404199045,0.6993309576723344,1.0,0.66,0.8,0.0002,0.0,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,mkd,0.2506,29,25,0.003806221273801707,0.014678558156819024,25335.0,61470.0,0.4121522693997072,0.15146630461614416,0.15189814404199045,8.082387058673584e-06,0.5714,0.73,0.7,0.0002,0.6737,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,bos,0.2443,45,9,0.0120306327269008,0.05065023956194386,5664.0,61470.0,0.09214250854075158,0.2864072802025621,0.15189814404199045,0.7841490708479604,0.625,0.7,0.8,0.0002,0.0,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,swe,0.2551,16,38,0.01929251588187468,0.046277915632754345,56647.0,61470.0,0.9215389620953308,0.09793445344690482,0.15189814404199045,0.12621133256610506,0.8571,0.64,0.6,0.0002,0.6153,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,pol,0.2641,3,51,0.02446416000559181,0.061088073280930875,176378.0,61470.0,2.8693346347811937,0.1171314912318414,0.15189814404199045,0.052386674003137484,0.3333,0.6,0.6,0.6162,0.6597,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,fas,0.2547,18,36,0.003898102118193868,0.014923547400611619,150965.0,61470.0,2.4559134537172604,0.04914039052639592,0.15189814404199045,0.4576403060433663,1.0,0.0,0.0,0.0002,0.0,1.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,kur,0.2455,42,12,0.0005440570449599481,0.007619873621608227,10440.0,61470.0,0.1698389458272328,0.22891671826263715,0.15189814404199045,0.25709049134528433,1.0,0.77,0.9,0.0002,0.0,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,hun,0.2537,22,32,0.0127097183374931,0.04394380144828867,147220.0,61470.0,2.3949894257361315,0.15307856490195398,0.15189814404199045,6.0390526537726474e-05,1.0,0.55,0.6,0.5922,0.6461,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,slv,0.2539,21,33,0.023628886261131632,0.06196010192032814,19831.0,61470.0,0.3226126565804457,0.2060847233614264,0.15189814404199045,0.12725607869666267,0.5,0.64,0.7,0.0002,0.669,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,ron,0.2593,10,44,0.021765499248905824,0.04865533230293663,180543.0,61470.0,2.9370912640312348,0.06944401213123495,0.15189814404199045,0.2946591369431062,0.8889,0.61,0.6,0.6409999999999999,0.6552,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,rus,0.259,11,43,0.005473983849037752,0.016544682944830556,208458.0,61470.0,3.3912152269399707,0.0964285880092507,0.15189814404199045,0.1333535080144651,0.4,0.57,0.6,0.6162,0.688,0.2,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,srp,0.2599,8,46,0.02037156357388316,0.05993065874195146,136898.0,61470.0,2.2270701155034978,0.11816137254058205,0.15189814404199045,0.04932897647227962,0.625,0.69,0.8,0.8278,0.0,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,tam,0.2512,26,28,0.001736295445035007,0.012108792846497764,6224.0,61470.0,0.10125264356596714,0.3562306111760203,0.15189814404199045,1.8095468118685816,1.0,0.66,0.7,0.0002,0.6196,0.3,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,kaz,0.2444,44,10,0.0011783956311823686,0.01135017149984409,3317.0,61470.0,0.053961281926142836,0.4085868404479615,0.15189814404199045,2.8556735160141438,1.0,0.87,0.9,0.879,0.0,0.2,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,mar,0.2478,37,17,0.0006931537267747496,0.007876945977795695,9840.0,61470.0,0.1600780868716447,0.23222498323669785,0.15189814404199045,0.27965102870756825,0.8571,0.67,0.7,0.0002,0.6284,0.3,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,ukr,0.2576,14,40,0.005408199051257914,0.016039481801357187,108495.0,61470.0,1.7650073206442167,0.1235396855198613,0.15189814404199045,0.034854616250322136,0.5,0.61,0.7,0.0002,0.6737,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,tha,0.2531,23,31,0.0030206447257088,0.0195605075827917,98064.0,61470.0,1.5953147877013176,0.7771632165854434,0.15189814404199045,16.94429110807696,1.0,0.63,0.6,0.5687,0.6372,0.4,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,bel,0.2488,34,20,0.0016178063068352315,0.011874417158843643,4509.0,61470.0,0.0733528550512445,0.32939465855533645,0.15189814404199045,1.3654466099218427,0.4,0.74,0.9,0.0002,0.0,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,tur,0.2508,28,26,0.012017520785919326,0.04198142414860681,182470.0,61470.0,2.9684398893769317,0.13287653786615888,0.15189814404199045,0.015681566228665497,1.0,0.55,0.6,0.5922,0.6196,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,aze,0.243,49,5,0.004231887013715393,0.02942823368381758,5946.0,61470.0,0.09673011224987801,0.3250306645851918,0.15189814404199045,1.2991292721976395,1.0,0.0,0.0,0.0002,0.0,1.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,deu,0.2578,13,41,0.018549114763693118,0.04258479821738054,168112.0,61470.0,2.7348625345697086,0.07198867212083071,0.15189814404199045,0.2767525214268156,0.8571,0.58,0.6,0.5456,0.6153,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,bul,0.261,5,49,0.005342210325222783,0.01552623504142375,174444.0,61470.0,2.8378721327476817,0.07766785448046865,0.15189814404199045,0.23881267559407096,0.5714,0.61,0.6,0.6162,0.6416,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,nob,0.2492,31,23,0.012885273213874266,0.041141010502765515,15825.0,61470.0,0.25744265495363594,0.138628018572844,0.15189814404199045,0.007632118824700945,1.0,0.67,0.6,0.5922,0.5898,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,kat,0.2434,47,7,0.002064169735662198,0.011909931145710564,13193.0,61470.0,0.2146250203351228,0.2909344954921987,0.15189814404199045,0.8378220581575848,1.0,0.55,0.6,0.5687,0.6832,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,dan,0.249,33,21,0.01996158428359552,0.047371031746031744,44940.0,61470.0,0.731088335773548,0.09555254992441722,0.15189814404199045,0.13759890887308354,0.8571,0.66,0.8,0.0002,0.0,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,hye,0.2462,40,14,0.0026068135259391108,0.01458087733449153,21360.0,61470.0,0.3474865788189361,0.18535942978485245,0.15189814404199045,0.0485266503450018,0.75,0.54,0.6,0.6162,0.6737,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,cmn,0.2483,36,18,0.0018191048312039934,0.013236229119704065,199855.0,61470.0,3.2512607776150966,0.9499830149626328,0.15189814404199045,27.605347671983555,1.0,0.57,0.6,0.5687,0.624,0.4,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,ind,0.2547,18,36,0.02665176994108154,0.04742715437073776,87406.0,61470.0,1.4219293964535549,0.058781365895540776,0.15189814404199045,0.3757949561999638,1.0,0.62,0.6,0.5687,0.669,0.5,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,glg,0.24600000000000002,41,13,0.008761609907120743,0.035703178453691614,10017.0,61470.0,0.1629575402635432,0.18636588199164145,0.15189814404199045,0.05148973182614563,0.9231,0.72,0.7,0.0002,0.6552,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,por,0.2551,16,38,0.02286272332626537,0.04611289923248329,184755.0,61470.0,3.005612493899464,0.05381681065684573,0.15189814404199045,0.4169344563557097,0.9333,0.61,0.6,0.0002,0.6328,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,urd,0.2502,30,24,0.001849135136979291,0.01872216035634744,5977.0,61470.0,0.09723442329591672,0.10266842926010657,0.15189814404199045,0.10503878856489796,0.875,0.69,0.7,0.0002,0.6025,0.2,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,ita,0.2528,24,30,0.02234217019968904,0.04436332137111743,204503.0,61470.0,3.3268748983243865,0.05794089954586092,0.15189814404199045,0.3826093759266376,0.9,0.61,0.7,0.0002,0.6737,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,spa,0.2598,9,45,0.021652505408333148,0.04507842410769421,196036.0,61470.0,3.189132910362779,0.05430280996559714,0.15189814404199045,0.412812819166948,0.9231,0.56,0.6,0.5922,0.6832,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,ell,0.2604,7,47,0.008270061063631791,0.017547111523015142,134327.0,61470.0,2.1852448348788025,0.07802984301506978,0.15189814404199045,0.2364891856047587,0.8333,0.54,0.6,0.5922,0.6929,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,ben,0.2477,38,16,0.00023808264113009894,0.006402685398147572,4649.0,61470.0,0.0756303888075484,0.2354568046388585,0.15189814404199045,0.30260632736988097,0.875,0.67,0.6,0.6162,0.5983,0.3,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,jpn,0.2446,43,11,0.0009413018134353752,0.010584200567644277,204091.0,61470.0,3.3201724418415486,0.8502871415102725,0.15189814404199045,21.13926303144238,1.0,0.59,0.6,0.6162,0.6597,0.4,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,msa,0.2404,52,2,0.005973291050998511,0.040129578209705134,5220.0,61470.0,0.0849194729136164,0.1694119212346993,0.15189814404199045,0.013293970348934295,1.0,0.0,0.0,0.0002,0.0,1.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,nld,0.2614,4,50,0.022542666191234826,0.04991639313804422,183767.0,61470.0,2.9895396128192613,0.058215454890481126,0.15189814404199045,0.3803765737954281,0.9,0.63,0.6,0.0002,0.6068,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,hrv,0.2665,2,52,0.03084736140593375,0.06769897801176834,122091.0,61470.0,1.9861883845778427,0.10575350768810632,0.15189814404199045,0.09228636085380727,0.625,0.87,0.8,0.0002,0.6832,0.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,heb,0.2569,15,39,0.0037762671623526186,0.013575490735644836,211820.0,61470.0,3.4459085732877828,0.09747334903618313,0.15189814404199045,0.12837742751638062,1.0,0.54,0.7,0.0002,0.7028,0.1,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,mon,0.2412,50,4,0.0017358422383976044,0.013384797360393452,7607.0,61470.0,0.12375142345859767,0.2306787779407957,0.15189814404199045,0.2689886820120971,1.0,0.0,0.0,0.0002,0.0,1.0,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,slk,hin,0.2273,53,1,0.002351814473357215,0.014447820425373598,18798.0,61470.0,0.3058077110785749,0.09039212919907057,0.15189814404199045,0.16395710540631178,0.875,0.58,0.6,0.5922,0.5363,0.3,0.8333,0.5654,0.5839,0.5687,0.5983,0.0735
eng,mya,eus,0.079,44,10,0.0015852832868206814,0.017571091518688686,5182.0,21497.0,0.2410568916593013,0.3089201877934272,0.5593295152337758,0.2004312934620194,1.0,0.67,0.6,0.4259,0.5762,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,slk,0.1121,20,34,0.0046518754335862856,0.019435503837583558,61470.0,21497.0,2.8594687630832207,0.15189814404199045,0.5593295152337758,0.5306075883868325,1.0,0.61,0.6,0.5228,0.624,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,kor,0.1312,2,52,0.0015484162060726628,0.012212937532869748,205640.0,21497.0,9.565985951528118,0.15493566828721153,0.5593295152337758,0.522725399887689,1.0,0.46,0.5,0.5184,0.4682,0.2,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,lit,0.0946,41,13,0.0038163375593612656,0.017757703254547706,41919.0,21497.0,1.9499930222821789,0.2006074442648472,0.5593295152337758,0.4113208475024806,1.0,0.74,0.6,0.4259,0.469,0.3,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,ara,0.1094,26,28,0.0009213166274435053,0.009086503513448023,214111.0,21497.0,9.960040935944553,0.09793782780711062,0.5593295152337758,0.6804622821115157,1.0,0.61,0.6,0.5228,0.624,1.0,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,ces,0.11199999999999999,22,32,0.004731258840169731,0.019520632567333832,103094.0,21497.0,4.7957389403172535,0.12407758730349787,0.5593295152337758,0.6055443168788072,1.0,0.75,0.7,0.5228,0.523,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,epo,0.06,47,7,0.0018188343147969922,0.01569771049202705,6536.0,21497.0,0.30404242452435226,0.2440067115636564,0.5593295152337758,0.3178156538945999,1.0,0.88,0.9,0.5228,0.624,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,fin,0.1028,33,21,0.003311537058344793,0.018401486988847585,24222.0,21497.0,1.1267618737498255,0.2896986479145289,0.5593295152337758,0.23238267305812002,1.0,0.72,0.6,0.3695,0.448,0.3,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,sqi,0.1069,30,24,0.005382491707357274,0.020310855161310298,44525.0,21497.0,2.071219239893938,0.11929309320584595,0.5593295152337758,0.6189303438841718,1.0,0.61,0.6,0.5228,0.624,1.0,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,vie,0.1145,13,41,0.011972644213221964,0.02742850098619329,171995.0,21497.0,8.000883844257338,0.01703206375296993,0.5593295152337758,0.9400255383737436,1.0,0.8,0.6,0.3141,0.4695,0.1,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,fra,0.1173,7,47,0.006663915744657877,0.023218475978757563,192304.0,21497.0,8.945620319114296,0.045360873894685384,0.5593295152337758,0.844379673604104,1.0,0.74,0.6,0.4878,0.4708,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,est,0.0996,38,16,0.002504714128153129,0.016190062651200297,10738.0,21497.0,0.4995115597525236,0.2789245014245014,0.5593295152337758,0.2513252222161288,1.0,0.75,0.9,0.5228,0.624,0.3,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,mkd,0.0563,49,5,0.0012843123398450225,0.009636767976278724,25335.0,21497.0,1.178536539982323,0.15146630461614416,0.5593295152337758,0.5317329740328494,1.0,0.84,0.7,0.5228,0.5106,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,bos,0.0387,52,2,0.001779058628434348,0.014956867125923168,5664.0,21497.0,0.26347862492440804,0.2864072802025621,0.5593295152337758,0.2380906627635996,1.0,0.77,0.9,0.5228,0.624,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,swe,0.1149,10,44,0.007035419699175158,0.022212597450810542,56647.0,21497.0,2.6351118760757317,0.09793445344690482,0.5593295152337758,0.6804722351874171,1.0,0.79,0.6,0.5228,0.4882,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,pol,0.1124,18,36,0.0044221241940956895,0.020803753318106057,176378.0,21497.0,8.204772758989627,0.1171314912318414,0.5593295152337758,0.6250260534178941,1.0,0.77,0.6,0.3743,0.5332,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,fas,0.1146,11,43,0.0021066739430515872,0.01159102000976086,150965.0,21497.0,7.0226078057403365,0.04914039052639592,0.5593295152337758,0.8320068834015831,1.0,0.61,0.6,0.5228,0.624,1.0,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,kur,0.0994,39,15,0.00024188098032938493,0.006487889273356401,10440.0,21497.0,0.4856491603479555,0.22891671826263715,0.5593295152337758,0.3489620859073629,1.0,0.77,0.9,0.5228,0.624,0.2,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,hun,0.1202,4,50,0.004045652093618802,0.020803753318106057,147220.0,21497.0,6.84839745080709,0.15307856490195398,0.5593295152337758,0.5275374618070828,1.0,0.64,0.5,0.4208,0.4565,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,slv,0.1034,32,22,0.0036057919212641037,0.016921837228041903,19831.0,21497.0,0.9225008140670792,0.2060847233614264,0.5593295152337758,0.3988559366335677,1.0,0.74,0.6,0.5228,0.409,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,ron,0.1142,14,40,0.0057855120863065344,0.022383918110624654,180543.0,21497.0,8.398520723821928,0.06944401213123495,0.5593295152337758,0.7671030354154706,1.0,0.8,0.6,0.4259,0.4606,0.3,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,rus,0.1146,11,43,0.0015707874337005305,0.010428808048585977,208458.0,21497.0,9.697074010327023,0.0964285880092507,0.5593295152337758,0.6849212285679382,1.0,0.71,0.6,0.3743,0.5679,0.2,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,srp,0.115,9,45,0.0022247104496736407,0.01525256267753489,136898.0,21497.0,6.368237428478392,0.11816137254058205,0.5593295152337758,0.6221180663997701,1.0,0.78,0.9,0.8743,0.624,0.3,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,tam,0.1004,37,17,0.0006880375293197811,0.007927660101573145,6224.0,21497.0,0.2895287714564823,0.3562306111760203,0.5593295152337758,0.13184986377704347,1.0,0.63,0.6,0.5228,0.5,0.1,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,kaz,0.0764,45,9,0.0005159248813372773,0.008334888349816508,3317.0,21497.0,0.1543006000837326,0.4085868404479615,0.5593295152337758,0.07263349796421116,1.0,0.77,0.9,0.8211,0.624,0.2,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,mar,0.0291,53,1,0.0006115646882549001,0.007980204144757192,9840.0,21497.0,0.4577382890635903,0.23222498323669785,0.5593295152337758,0.34200908932820034,1.0,0.59,0.5,0.5228,0.4475,0.1,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,ukr,0.1103,25,29,0.0015297881858009706,0.009783411272458777,108495.0,21497.0,5.046983299995349,0.1235396855198613,0.5593295152337758,0.6070419536183798,1.0,0.74,0.6,0.5228,0.4682,0.3,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,tha,0.1125,17,37,0.0015307217506362286,0.01457059949373341,98064.0,21497.0,4.561752802716658,0.7771632165854434,0.5593295152337758,0.1516752318342969,1.0,0.77,0.5,0.2566,0.3364,0.1,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,bel,0.0525,50,4,0.0006441862193701841,0.007937000062007812,4509.0,21497.0,0.20975019770200493,0.32939465855533645,0.5593295152337758,0.16899511489837066,1.0,0.8,0.9,0.5228,0.624,0.3,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,tur,0.1334,1,53,0.0044693123678960145,0.020750988142292492,182470.0,21497.0,8.488161138763548,0.13287653786615888,0.5593295152337758,0.5813087061423947,1.0,0.61,0.5,0.4208,0.4815,0.3,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,aze,0.057999999999999996,48,6,0.002397889215914285,0.015823766677008997,5946.0,21497.0,0.2765967344280597,0.3250306645851918,0.5593295152337758,0.1754707942799841,1.0,0.61,0.6,0.5228,0.624,1.0,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,deu,0.1156,8,46,0.0059424615582229405,0.023953574515372267,168112.0,21497.0,7.8202539889286875,0.07198867212083071,0.5593295152337758,0.7591544571647777,1.0,0.66,0.5,0.409,0.4502,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,bul,0.1121,20,34,0.0013765643850978243,0.009365244536940686,174444.0,21497.0,8.114806717216355,0.07766785448046865,0.5593295152337758,0.7415640764542418,1.0,0.82,0.6,0.3743,0.541,0.3,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,nob,0.102,34,20,0.0049397309050579355,0.01983512056034216,15825.0,21497.0,0.7361492301251338,0.138628018572844,0.5593295152337758,0.5657344683380008,1.0,0.72,0.6,0.4208,0.4892,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,kat,0.045,51,3,0.0005720192970365268,0.007671843098434694,13193.0,21497.0,0.6137135414243848,0.2909344954921987,0.5593295152337758,0.23025731254069665,1.0,0.67,0.6,0.5335,0.5555,0.2,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,dan,0.1048,31,23,0.007132396185292387,0.022634508348794064,44940.0,21497.0,2.090524259198958,0.09555254992441722,0.5593295152337758,0.6875161028096313,1.0,0.73,0.8,0.5228,0.624,0.4,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
eng,mya,hye,0.1079,29,25,0.0009005809381262842,0.009468407698496195,21360.0,21497.0,0.9936270177234032,0.18535942978485245,0.5593295152337758,0.4470316297614607,1.0,0.64,0.6,0.5519,0.5308,0.3,1.0,0.7254,0.4966,0.2566,0.3323,0.4246
